country,year,co2,fdi,gov_effect,gdp,ln_co2,ln_fdi,ln_gdp,credit,energy,corruption,rule_of_law,trade,voice,stability,reg_quality,investment,rnd_spending,ln_rnd
Australia,1990,15.452882,2.721492,1.800565,18211.27459,2.737796,1.00118,9.809796,70.393615,5061.508459,1.877356,1.713399,32.220228,1.440203,1.396113,1.367597,29.002736,261.5776966825138,5.566731358618591
Australia,1991,15.127966,0.802946,1.800565,18821.477389,2.716545,-0.219468,9.842754,70.766047,4927.78159,1.877356,1.713399,32.255512,1.440203,1.396113,1.367597,24.269563,541.4535824823263,6.294257342512609
Australia,1992,15.317769,1.521154,1.800565,18569.812753,2.729013,0.419469,9.829293,74.745575,4959.214919,1.877356,1.713399,33.110264,1.440203,1.396113,1.367597,22.390162,432.67382465920423,6.069984152355542
Australia,1993,15.701452,1.705194,1.800565,17634.256352,2.753753,0.533679,9.777599,75.239602,5147.53665,1.877356,1.713399,35.466519,1.440203,1.396113,1.367597,23.646677,352.09371120075707,5.86389736516866
Australia,1994,15.576586,1.383713,1.800565,18046.020244,2.745769,0.32477,9.80068,77.563613,5089.788967,1.877356,1.713399,36.526128,1.440203,1.396113,1.367597,24.316113,160.61798981663912,5.079028811532201
Australia,1995,15.596519,3.613367,1.800565,20319.630628,2.747048,1.28464,9.919343,80.489606,5129.223661,1.877356,1.713399,37.801552,1.440203,1.396113,1.367597,26.047027,180.8419289705918,5.1976233290947516
Australia,1996,16.5018,1.140125,1.800565,21861.32551,2.803469,0.131138,9.992474,83.561322,5393.580635,1.877356,1.713399,38.332332,1.440203,1.396113,1.367597,24.85126,141.0512463601401,4.9491232737091435
Australia,1997,16.514273,1.861175,1.618118,23468.596831,2.804225,0.621208,10.063419,83.56405,5469.599989,1.79813,1.756803,38.074811,1.407491,1.066501,1.432211,24.916665,625.5414529005359,6.438617599334657
Australia,1998,16.935696,1.904645,1.73217,21318.964169,2.829424,0.644295,9.967352,88.025635,5553.653466,1.862088,1.722067,40.070431,1.471305,1.333965,1.575613,25.691,426.973555765037,6.056722081018211
Australia,1999,17.190298,0.568932,1.659199,20533.035062,2.844345,-0.563994,9.92979,91.333041,5610.344711,1.761436,1.767047,39.134648,1.407233,1.189415,1.421156,26.214361,466.1371519681731,6.144479908351006
Australia,2000,17.20061,3.586745,1.773279,21679.247842,2.844945,1.277245,9.984111,93.360724,5644.064951,1.895287,1.842772,41.029011,1.442128,0.878117,1.575263,26.308044,119.55264804852341,4.783756843793054
Australia,2001,16.733367,2.832402,1.984942,19490.86111,2.817405,1.041125,9.877701,92.271822,5446.973214,2.005869,1.795392,44.365208,1.501542,0.935464,1.71122,23.479788,570.0637609927517,6.345748215963369
Australia,2002,17.370452,3.713762,1.746181,20082.483267,2.854771,1.312045,9.907603,99.178254,5569.640992,1.942668,1.712802,41.557276,1.507056,0.891708,1.599513,24.493108,518.350301450294,6.250651271326382
Australia,2003,16.901959,1.926147,1.707899,23447.031001,2.82743,0.655522,10.062499,103.777841,5568.764941,1.950813,1.756739,40.296145,1.382795,0.934467,1.623762,26.01628,241.70319777495777,5.487710517969281
Australia,2004,17.026515,7.005444,1.818955,30430.676437,2.834772,1.946688,10.323206,108.113861,5598.088178,2.000873,1.743887,37.120734,1.3692,0.928875,1.684216,27.17194,290.47980081618533,5.671534041400066
Australia,2005,17.169711,7.005444,1.784768,33999.242858,2.843147,1.946688,10.434094,113.319562,5564.087169,2.027343,1.759084,39.271183,1.368076,0.9547,1.766018,27.558867,325.88657608398375,5.786549394703622
Australia,2006,17.651398,4.095024,1.701964,36044.922811,2.870815,1.409773,10.492521,118.268189,5709.344668,2.041763,1.733009,41.604227,1.383791,0.855121,1.816928,27.604448,454.384318138051,6.118943355671566
Australia,2007,17.86526,5.20925,1.763391,40960.054495,2.882858,1.650436,10.620353,146.407252,5868.347097,2.023611,1.757718,42.05144,1.419765,0.88886,1.695977,27.571409,742.1515733814549,6.60955349910013
Australia,2008,18.160876,4.28465,1.690138,49601.656708,2.89927,1.455039,10.81178,159.417787,5964.665776,2.037909,1.733154,42.870333,1.453721,0.93571,1.852123,28.664595,783.6379968254222,6.663947174973164
Australia,2009,18.200182,3.091518,1.613148,42772.359166,2.901432,1.128662,10.663647,150.791419,5862.551944,1.977507,1.75978,45.797904,1.49919,0.997997,1.778897,27.396054,525.2757304339004,6.263923325548417
Australia,2010,17.740845,3.072119,1.632453,52022.125596,2.87587,1.122367,10.859424,153.790597,5793.116026,1.777833,1.770101,40.649672,1.436368,1.031073,1.79122,26.851141,1055.8578313680946,6.962108825816583
Australia,2011,17.538878,4.693724,1.600895,62517.833747,2.86442,1.546226,11.043207,151.161183,5745.23219,1.849272,1.918631,41.906733,1.361674,1.032192,1.857373,26.507212,530.6105184592883,6.274028265214819
Australia,2012,17.072905,3.722172,1.533252,68012.147901,2.837493,1.314307,11.127442,149.891763,5575.287093,1.841308,1.790321,43.210347,1.355731,0.873181,1.77741,27.742558,836.795365621573,6.729579555080185
Australia,2013,16.095833,3.425824,1.532188,68150.107041,2.77856,1.231342,11.129468,155.287571,5468.391369,1.772252,1.716666,41.20843,1.354101,1.033424,1.885731,27.895792,964.9405061100788,6.872066447739042
Australia,2014,15.388766,4.306384,1.498386,62510.791171,2.733638,1.460099,11.043094,164.42713,5334.681679,1.752975,1.645958,42.50649,1.378637,0.876064,1.923002,26.745635,1025.2863444238099,6.932727212972127
Australia,2015,15.388766,3.469188,1.55599,56755.721712,2.733638,1.243921,10.946512,175.630802,5483.816402,1.767455,1.674666,41.494373,1.393786,0.971185,1.896577,26.270697,1397.8593175543483,7.242697286510029
Australia,2016,15.388766,3.555513,1.538691,49971.131456,2.733638,1.268499,10.819201,182.650239,5483.816402,1.788074,1.694617,40.777641,1.270365,0.917979,1.864646,25.371979,499.30377769380254,6.2132146834579185
Brazil,1990,1.401896,0.214092,-0.143134,3100.280468,0.337825,-1.541351,8.039248,87.627227,940.965868,-0.01858,-0.223502,15.161756,0.242077,-0.22046,0.296933,20.166607,55.35817697466671,4.013824380396293
Brazil,1991,1.446314,0.182961,-0.143134,3975.390089,0.369018,-1.698481,8.287878,87.939778,942.038013,-0.01858,-0.223502,16.590917,0.242077,-0.22046,0.296933,19.769101,78.75392558583428,4.366328125172344
Brazil,1992,1.430744,0.514479,-0.143134,2596.919876,0.358195,-0.6646,7.862081,129.75266,935.746475,-0.01858,-0.223502,19.253344,0.242077,-0.22046,0.296933,18.934602,16.00029938102413,2.772607433378735
Brazil,1993,1.471087,0.295113,-0.143134,2791.209124,0.386002,-1.220397,7.93423,180.043954,943.327043,-0.01858,-0.223502,19.599316,0.242077,-0.22046,0.296933,20.846359,56.350663966663085,4.031594023320769
Brazil,1994,1.518848,0.550427,-0.143134,3500.61149,0.417952,-0.597061,8.160693,84.570101,976.982184,-0.01858,-0.223502,19.332905,0.242077,-0.22046,0.296933,22.993489,32.42652511754785,3.478976764333019
Brazil,1995,1.594542,0.631609,-0.143134,4748.215529,0.466586,-0.459485,8.465524,56.094064,994.289806,-0.01858,-0.223502,16.98446,0.242077,-0.22046,0.296933,17.292346,31.463052244972292,3.448813912789625
Brazil,1996,1.729997,1.475965,-0.143134,5166.163745,0.54812,0.389312,8.549886,56.40996,1030.668035,-0.01858,-0.223502,15.635591,0.242077,-0.22046,0.296933,17.266946,148.38327024282543,4.999798590165534
Brazil,1997,1.797435,2.224865,-0.201571,5282.008828,0.58636,0.799696,8.572062,58.635279,1066.18699,0.041475,-0.202992,16.576209,0.332853,-0.339506,0.327298,17.763986,153.92196722248525,5.036445767647087
Brazil,1998,1.839318,3.694817,0.043085,5087.152221,0.609395,1.306931,8.534473,65.247877,1075.1991,0.013239,-0.244872,16.438585,0.301594,0.184102,0.258442,18.164752,128.24677022802913,4.853956300326591
Brazil,1999,1.858029,4.735492,-0.034615,3478.37273,0.619516,1.555086,8.15432,69.403668,1083.403978,0.081942,-0.266611,20.982166,0.472238,0.3278,0.182567,17.38956,43.88086934687918,3.7814784471268923
Brazil,2000,1.876441,5.034129,0.081757,3749.75325,0.629377,1.61624,8.229445,70.681245,1072.379538,0.090239,-0.367894,22.639761,0.442829,0.004214,0.196701,18.903119,27.904924423245212,3.3288031758778405
Brazil,2001,1.904296,4.152127,-0.092271,3156.798718,0.644112,1.423621,8.057314,72.865149,1076.275474,-0.027269,-0.40092,26.936285,0.388609,-0.275993,0.037414,18.74186,69.78364211267092,4.245399628616547
Brazil,2002,1.850682,3.26532,-0.15767,2829.283192,0.615554,1.183358,7.947779,75.181667,1090.349867,-0.153748,-0.475531,27.618357,0.45768,-0.26338,0.036901,17.449079,45.27931727135847,3.812850355851892
Brazil,2003,1.769006,1.813121,-0.391295,3070.910491,0.570418,0.595049,8.029729,74.262185,1094.42467,-0.12048,-0.40262,28.140385,0.500076,-0.294911,-0.041273,16.856688,24.723764847198826,3.207764920637042
Brazil,2004,1.835946,2.716381,-0.29029,3637.462389,0.60756,0.999301,8.199042,72.908775,1141.491098,-0.083989,-0.409779,29.678252,0.537074,-0.357948,-0.022835,17.912568,63.21699660577446,4.146573198632315
Brazil,2005,1.865977,1.733901,-0.148201,4790.437088,0.623785,0.550374,8.474377,76.235192,1156.907568,0.003437,-0.288045,27.086795,0.568986,-0.313425,0.077027,17.204883,28.07058661379533,3.3347222884024985
Brazil,2006,1.847655,1.749493,-0.151304,5886.463588,0.613917,0.559326,8.680411,82.91009,1184.145102,-0.079986,-0.103855,26.0417,0.521999,0.163664,0.127607,17.816474,163.24935385655672,5.095278810149055
Brazil,2007,1.910334,3.190895,-0.086863,7348.030794,0.647278,1.160301,8.902188,87.315331,1238.411641,0.043806,0.056414,25.292611,0.571349,0.013476,0.24662,19.819326,84.27823581169194,4.434123656250028
Brazil,2008,2.018593,2.990663,-0.152404,8831.023117,0.702401,1.095495,9.086026,85.908779,1294.480833,0.168382,0.045142,27.257569,0.513676,-0.132575,0.258022,21.619383,190.42385580144156,5.249252407583541
Brazil,2009,1.89362,1.888456,-0.160549,8597.915352,0.63849,0.635759,9.059275,90.474952,1240.177285,-0.046854,-0.076933,22.105976,0.477906,0.045962,0.173244,18.796135,109.99121292243966,4.700400480078361
Brazil,2010,2.144736,3.729956,-0.119031,11286.243016,0.763017,1.316396,9.33134,93.388703,1358.502416,-0.09796,-0.092045,22.772178,0.417397,-0.258553,0.14629,21.801322,203.17156687657516,5.314050779125152
Brazil,2011,2.224712,3.915113,-0.175921,13245.6125,0.799627,1.364844,9.491422,95.155469,1367.188098,-0.366117,-0.052966,23.934411,0.47193,-0.07029,-0.02822,21.826276,247.2658752486959,5.510464175716429
Brazil,2012,2.358548,3.755022,-0.255272,12370.024201,0.858046,1.323094,9.423031,101.064049,1413.733357,-0.457841,-0.187333,25.114294,0.458871,-0.331864,-0.18191,21.417225,119.0164732178362,4.77926191393291
Brazil,2013,2.505409,3.041525,-0.249387,12300.322575,0.918452,1.112359,9.417381,100.045957,1461.076781,-0.446096,-0.201302,25.785981,0.451976,-0.381035,-0.189952,21.693771,359.6567050066343,5.885149979283291
Brazil,2014,2.612934,3.571425,-0.317141,12112.590302,0.960474,1.272965,9.402001,103.440519,1495.541207,-0.559815,-0.305429,24.685402,0.449532,-0.479948,-0.130979,20.548407,295.2846094851429,5.687939669156465
Brazil,2015,2.612934,3.592145,-0.52057,8814.000987,0.960474,1.278749,9.084097,107.063169,1495.541207,-0.480954,-0.302343,26.953643,0.376852,-0.459599,-0.293125,17.411643,251.0886198908054,5.525805944112239
Brazil,2016,2.612934,4.136037,-0.234115,8712.887044,0.960474,1.419738,9.072558,111.185415,1495.541207,-0.407893,-0.22432,24.542009,0.301445,-0.714225,-0.121404,14.974618,238.4776759239477,5.474275703951429
Canada,1990,15.715541,1.414597,1.742364,21448.36196,2.75465,0.346844,9.973404,81.543499,7630.092306,2.031408,1.647255,50.175109,1.566336,1.234052,1.488291,21.381189,427.841188835412,6.058752072601313
Canada,1991,15.221805,0.575792,1.742364,21768.343294,2.722729,-0.552009,9.988212,86.393909,7517.330304,2.031408,1.647255,49.400861,1.566336,1.234052,1.488291,19.411,610.533587016921,6.4143333076261895
Canada,1992,15.543148,1.184738,1.742364,20879.84833,2.74362,0.169521,9.94654,89.708793,7601.685177,2.031408,1.647255,52.916054,1.566336,1.234052,1.488291,18.439455,150.59199217965732,5.014574141174231
Canada,1993,15.533711,0.723956,1.742364,20121.161253,2.743013,-0.323025,9.909527,90.542138,7770.546448,2.031408,1.647255,58.440817,1.566336,1.234052,1.488291,18.535256,199.19087570400333,5.294263539402652
Canada,1994,15.753072,1.650299,1.742364,19935.381458,2.757035,0.500957,9.900251,90.452776,7957.245633,2.031408,1.647255,64.592588,1.566336,1.234052,1.488291,19.577027,122.21748870856874,4.805802151952191
Canada,1995,15.959077,2.261073,1.742364,20613.787883,2.770028,0.815839,9.933715,89.055615,7979.898446,2.031408,1.647255,69.282353,1.566336,1.234052,1.488291,19.44225,270.72620017150405,5.601107978680363
Canada,1996,16.191029,1.402868,1.742364,21227.347532,2.784457,0.338519,9.963046,93.413129,8053.454858,2.031408,1.647255,70.490524,1.566336,1.234052,1.488291,18.989805,312.4014353108618,5.744289012419963
Canada,1997,16.561734,2.32565,1.877302,21829.233444,2.807095,0.844,9.991005,94.429251,8056.243628,2.03421,1.714995,74.582918,1.551413,0.950881,1.536676,21.288306,257.2297012048937,5.549969464719967
Canada,1998,16.797573,3.953574,1.849079,20952.069464,2.821234,1.37462,9.949993,92.445673,7948.397278,2.049319,1.665486,78.351426,1.531965,1.167527,1.464475,21.118111,538.854493799339,6.2894455786189765
Canada,1999,16.952885,4.06104,1.860856,22238.664536,2.830438,1.401439,10.009588,88.958622,8107.515156,1.982231,1.661396,80.390917,1.499054,1.218032,1.533917,20.755472,309.53626154101863,5.735075246945177
Canada,2000,17.414639,9.201639,1.92468,24190.249615,2.857311,2.219382,10.093705,86.309658,8265.079925,1.931292,1.697057,83.041647,1.547557,1.053077,1.524609,20.683283,290.8481459451344,5.67280129572801
Canada,2001,17.018428,3.855497,1.900698,23738.180724,2.834297,1.3495,10.07484,146.81828,8056.349425,1.805866,1.687147,78.621049,1.668455,0.876447,1.616421,19.740904,440.75634612543587,6.088492219643831
Canada,2002,16.560392,3.230609,1.882459,24169.284734,2.807014,1.172671,10.092838,146.40834,7993.879384,1.869701,1.650147,75.976584,1.506879,0.828725,1.56575,19.809627,205.99736665333282,5.327863385471626
Canada,2003,17.478841,0.785739,1.892113,28200.658077,2.860991,-0.241131,10.247101,141.266077,8341.343144,1.952795,1.801083,70.087266,1.415595,1.034957,1.558657,20.539111,706.5653595011606,6.560415709524565
Canada,2004,17.288276,0.141949,1.754815,32034.307741,2.850029,-1.952288,10.374563,142.342694,8455.547014,1.99088,1.7971,70.432076,1.384672,1.007011,1.60639,21.455867,219.87599525318538,5.39306372949744
Canada,2005,17.287597,2.18515,1.782482,36266.187124,2.849989,0.781685,10.498641,146.752109,8422.034308,1.987721,1.796393,69.98288,1.407529,1.041373,1.650944,22.704633,1076.096593444637,6.9810955075518955
Canada,2006,16.696351,4.888366,1.742083,40385.869955,2.81519,1.586858,10.606235,160.097137,8239.946371,2.051797,1.796727,68.251322,1.401896,1.127076,1.696579,23.664947,981.6237704310946,6.889208109109096
Canada,2007,16.855321,8.222072,1.777827,44543.041036,2.824666,2.106822,10.704211,149.884532,8213.389543,2.061873,1.79859,66.457308,1.352659,0.936318,1.69343,23.970596,444.00022410683374,6.095825067177218
Canada,2008,16.874515,4.526383,1.772545,46594.450954,2.825805,1.509923,10.749237,172.327332,8194.880771,1.971133,1.72712,67.190547,1.380145,1.077176,1.68484,24.132461,239.4047551569484,5.478155655737589
Canada,2009,15.961406,1.527991,1.75697,40773.061529,2.770174,0.423954,10.615777,172.327332,7797.121136,1.918904,1.756421,58.622465,1.437505,1.113016,1.707195,22.015102,1035.0867825678795,6.942240550076102
Canada,2010,15.723345,1.841584,1.780741,47450.31847,2.755147,0.610626,10.767439,172.327332,7788.560786,1.879378,1.747508,60.349936,1.45344,1.061422,1.729891,23.537314,1075.7667443106932,6.98078893684107
Canada,2011,15.641332,2.142835,1.753718,52101.796086,2.749917,0.76213,10.860955,172.327332,7911.554588,1.832193,1.886297,62.644964,1.412332,1.175504,1.838725,24.207959,1210.0735507925965,7.098436422522411
Canada,2012,14.906216,2.706682,1.730935,52542.346665,2.701778,0.995724,10.869375,172.327332,7733.411655,1.84565,1.807141,62.746543,1.467299,1.262337,1.706058,24.927529,1275.8205815251922,7.151344843928235
Canada,2013,14.741081,3.638827,1.744541,52504.655704,2.690638,1.291661,10.868657,172.327332,7743.725742,1.944466,1.800915,62.385773,1.445611,1.240412,1.727414,24.969592,359.715502170525,5.8853134472722815
Canada,2014,15.158927,3.562327,1.815573,50835.511178,2.71859,1.270414,10.83635,172.327332,7897.855615,1.881446,1.763439,64.531248,1.478084,1.089681,1.879656,24.929655,709.7472696485571,6.564908948425719
Canada,2015,15.158927,3.862851,1.675134,43495.054387,2.71859,1.351405,10.680403,172.327332,7631.34157,1.790208,1.715142,66.318667,1.502411,0.963971,1.69942,23.876954,343.4685480804014,5.839095544385536
Canada,2016,15.158927,2.24024,1.697311,42279.900823,2.71859,0.806583,10.652067,172.327332,7631.34157,1.729897,1.719776,65.41888,1.430308,0.994934,1.710002,22.780341,1123.6976852652908,7.024380030989416
China,1990,2.151571,0.966308,-0.348654,317.884673,0.766198,-0.034272,5.761689,88.429587,766.995329,-0.27119,-0.54559,24.273132,-1.361545,-0.097849,-0.266653,34.733764,6.542846395702269,1.878372299485221
China,1991,2.22944,1.138838,-0.348654,333.142145,0.80175,0.130008,5.808569,91.007171,736.851801,-0.27119,-0.54559,25.949724,-1.361545,-0.097849,-0.266653,35.865826,4.421612669391871,1.4865044868738349
China,1992,2.309464,2.613162,-0.348654,366.460692,0.837015,0.960561,5.903891,90.088702,752.628663,-0.27119,-0.54559,30.145716,-1.361545,-0.097849,-0.266653,39.837222,2.4145943857048655,0.8815313167684395
China,1993,2.442801,6.186882,-0.348654,377.389839,0.893145,1.822431,5.933279,100.221089,788.128724,-0.27119,-0.54559,36.056078,-1.361545,-0.097849,-0.266653,44.242929,4.820988403102998,1.572978969924429
China,1994,2.565994,5.987156,-0.348654,473.492279,0.942346,1.789617,6.160136,88.62245,816.16289,-0.27119,-0.54559,35.769815,-1.361545,-0.097849,-0.266653,40.948505,6.216756200980883,1.8272482596205575
China,1995,2.755755,4.880444,-0.348654,609.656679,1.013691,1.585236,6.412896,86.923206,866.834374,-0.27119,-0.54559,34.274096,-1.361545,-0.097849,-0.266653,39.684639,14.168515386586648,2.651022276624859
China,1996,2.84431,4.651827,-0.348654,709.413755,1.04532,1.53726,6.564439,92.491774,881.653737,-0.27119,-0.54559,33.814745,-1.361545,-0.097849,-0.266653,38.372355,14.854369769560167,2.6982940825389985
China,1997,2.820568,4.725334,-0.198783,781.744164,1.036938,1.552938,6.661528,99.78469,871.756324,-0.353955,-0.476805,34.533017,-1.437438,-0.394105,-0.267708,36.337156,21.248055413386936,3.0562653812248723
China,1998,2.676746,4.435577,-0.158843,828.580479,0.984602,1.489658,6.719714,112.058339,869.358607,-0.208549,-0.516117,32.424696,-1.384081,-0.209917,-0.324955,35.678686,13.924604117040927,2.6336573557532694
China,1999,2.648649,3.749004,-0.123097,873.287062,0.97405,1.32149,6.772264,118.162356,878.524536,-0.557898,-0.51703,33.524567,-1.594193,-0.327627,-0.582766,34.96478,6.977438001689122,1.9426818009268967
China,2000,2.696862,3.475082,-0.147587,959.372484,0.992089,1.245618,6.866279,118.400434,898.987313,-0.395265,-0.553044,39.410539,-1.512429,-0.565358,-0.392049,34.429653,21.903548000454403,3.0866486328535583
China,2001,2.742121,3.513002,-0.10993,1053.108243,1.008732,1.256471,6.959501,121.659923,928.811434,-0.565062,-0.585469,38.527359,-1.462464,-0.390681,-0.346229,36.422255,25.29526636124026,3.230617277881786
China,2002,3.007083,3.6091,-0.14064,1148.50829,1.100971,1.283458,7.046219,141.824172,984.810715,-0.617888,-0.650173,42.747404,-1.500785,-0.501757,-0.183769,37.077542,21.85832930991336,3.084582053016798
China,2003,3.524074,3.487403,0.035788,1288.643252,1.259618,1.249157,7.161345,150.10958,1118.431773,-0.518888,-0.699893,51.803988,-1.74897,-0.54003,-0.258387,40.63155,31.280757609047868,3.443003135621908
China,2004,4.037991,3.483641,0.165997,1508.668098,1.395747,1.248078,7.318982,138.667132,1268.132904,-0.599235,-0.597398,59.505524,-1.72125,-0.500554,-0.233363,42.89449,26.16768206919603,3.264525140559556
China,2005,4.523178,4.554254,0.165779,1753.417829,1.509215,1.516062,7.469322,132.590516,1393.691324,-0.526308,-0.479175,62.207893,-1.699497,-0.493088,-0.218393,41.391211,31.681315716050083,3.4557270975247936
China,2006,4.980314,4.508579,0.093242,2099.229435,1.605493,1.505982,7.649326,131.580294,1515.173678,-0.519457,-0.463214,64.478884,-1.701168,-0.451781,-0.298094,40.933273,32.93381443520357,3.494499924335395
China,2007,5.33491,4.400965,0.091845,2693.969827,1.674272,1.481824,7.898771,125.756725,1630.171029,-0.57001,-0.472602,62.193369,-1.680547,-0.657061,-0.320955,41.484639,15.18180814693203,2.720097878637641
China,2008,5.701915,3.733635,0.083609,3468.304463,1.740802,1.317382,8.151421,118.836362,1672.90412,-0.514728,-0.45381,57.612718,-1.637609,-0.602055,-0.259136,43.303095,26.696530259007915,3.2845336041154556
China,2009,6.010102,2.568889,0.015368,3832.235952,1.793442,0.943473,8.251204,141.909656,1778.433519,-0.438276,-0.545384,45.184876,-1.637941,-0.538782,-0.284333,46.516415,22.17228114326967,3.098842911581337
China,2010,6.56052,4.003562,-0.005121,4550.453596,1.88107,1.387185,8.422982,142.513108,1954.722556,-0.355888,-0.525889,50.717072,-1.631521,-0.54379,-0.331608,47.717509,95.1511690916777,4.555466880494608
China,2011,7.241515,3.708829,0.354852,5618.132491,1.97983,1.310716,8.633755,140.995049,2086.486904,-0.33772,-0.396053,50.740903,-1.616781,-0.522584,-0.331334,47.818815,72.2430012306273,4.280035453520213
China,2012,7.424751,2.82709,0.417423,6316.918863,2.004819,1.039248,8.750987,149.577358,2155.164788,-0.299922,-0.408456,48.267518,-1.660783,-0.55256,-0.354117,47.391292,111.89958911968145,4.717601943458425
China,2013,7.557211,3.039876,0.356384,7050.64592,2.022502,1.111817,8.860875,156.334662,2213.759327,-0.268094,-0.323969,46.744378,-1.559348,-0.502221,-0.314002,47.570059,195.22647601289484,5.274160300093316
China,2014,7.543908,2.568343,0.416876,7651.366044,2.02074,0.943261,8.942639,167.939304,2236.729908,-0.291626,-0.255178,45.065047,-1.50353,-0.232558,-0.179426,47.205154,85.94248264856921,4.453678266090744
China,2015,7.543908,2.201338,0.496678,8033.388043,2.02074,0.789065,8.991362,194.272092,2236.729908,-0.286848,-0.186479,39.629007,-1.459389,-0.298572,-0.228586,45.603346,122.58607188914543,4.808813410924021
China,2016,7.543908,1.568957,0.544863,8078.790474,2.02074,0.450411,8.996997,216.207535,2236.729908,-0.312614,-0.261682,37.210198,-1.626906,-0.259781,-0.30432,44.474396,192.9924358870359,5.262650995841696
Germany,1990,11.622646,0.14431,1.724677,22303.961333,2.452955,-1.93579,10.01252,140.036363,4421.364531,1.905217,1.609529,45.863588,1.328895,1.288499,1.481484,24.828315,239.09744256966204,5.476871178337071
Germany,1991,11.622646,0.253701,1.724677,23357.757725,2.452955,-1.371598,10.058684,140.036363,4302.891175,1.905217,1.609529,47.817379,1.328895,1.288499,1.481484,25.772355,161.7407407118323,5.085994687302499
Germany,1992,11.06332,0.253701,1.724677,26438.230389,2.403635,-1.371598,10.182566,140.036363,4190.98422,1.905217,1.609529,44.890838,1.328895,1.288499,1.481484,25.260038,323.7040436370421,5.779829652782016
Germany,1993,10.814249,0.023165,1.724677,25522.629573,2.380865,-3.765129,10.147321,140.036363,4122.69574,1.905217,1.609529,40.576735,1.328895,1.288499,1.481484,23.938511,230.4829277116545,5.440176793366779
Germany,1994,10.628392,0.340907,1.724677,27076.60675,2.363529,-1.076146,10.206425,140.036363,4088.79813,1.905217,1.609529,42.057883,1.328895,1.288499,1.481484,24.330464,764.7094769719516,6.639495993032038
Germany,1995,10.579467,0.46568,1.724677,31658.349379,2.358915,-0.764258,10.362757,140.036363,4119.688948,1.905217,1.609529,43.581634,1.328895,1.288499,1.481484,24.326748,797.8856798085101,6.68196532880202
Germany,1996,10.860234,0.62436,1.724677,30485.866548,2.385108,-0.471028,10.325018,140.036363,4246.553191,1.905217,1.609529,45.005621,1.328895,1.288499,1.481484,23.262291,635.1758925394664,6.4539019566614915
Germany,1997,10.511113,0.84261,1.812502,26964.049467,2.352433,-0.171251,10.20226,140.036363,4203.357367,1.997947,1.621989,49.642659,1.291888,1.242148,1.231305,23.375519,722.2729088940658,6.582403057630529
Germany,1998,10.425273,1.318742,1.804532,27289.05936,2.344233,0.276678,10.214241,140.036363,4177.294129,1.801545,1.609419,51.584972,1.314802,1.411336,1.456143,24.020462,684.7316721118605,6.529027041975353
Germany,1999,10.017759,3.921042,1.660018,26725.915218,2.304359,1.366357,10.193389,140.036363,4079.933344,1.888744,1.63439,53.36585,1.414031,1.096017,1.510943,24.003438,258.28596549013656,5.554067364479828
Germany,2000,10.09564,12.763193,1.357405,23635.92922,2.312104,2.546565,10.070523,140.036363,4094.06036,1.875761,1.637585,61.526061,1.413554,0.577859,1.501878,24.486864,645.59117892458,6.470166453486589
Germany,2001,10.366287,2.92929,1.467147,23607.882855,2.338559,1.07476,10.069336,140.036363,4209.796087,1.840065,1.620204,62.062839,1.49604,0.638884,1.469573,22.960452,436.3576259224438,6.078462150075017
Germany,2002,10.058672,2.478373,1.500525,25077.729076,2.308435,0.907602,10.129735,138.801521,4108.401299,1.875442,1.652198,60.93489,1.485834,0.888915,1.515107,20.776391,631.6077817871941,6.448268603057953
Germany,2003,9.969355,2.620118,1.645976,30243.57653,2.299516,0.963219,10.317039,137.60722,4084.503346,1.793643,1.770086,61.84932,1.365231,1.02507,1.568909,20.436794,828.7430278275837,6.719910128586957
Germany,2004,9.898682,2.620118,1.631312,34044.053634,2.292402,0.963219,10.435411,134.6465,4114.389928,1.726519,1.755591,66.226199,1.336478,0.995824,1.616166,19.839073,440.87345211351277,6.088757877608204
Germany,2005,9.666372,2.102577,1.514055,34507.368814,2.268653,0.743164,10.448928,133.325598,4086.503407,1.745896,1.734026,70.918713,1.336778,0.943831,1.488885,19.485122,267.4769027791759,5.589033217857394
Germany,2006,9.911476,2.922407,1.575109,36323.447742,2.293693,1.072408,10.500219,127.797977,4204.654689,1.74621,1.648672,77.449729,1.334961,0.859903,1.516453,20.570715,388.60201283891234,5.962555716649205
Germany,2007,9.48804,1.486226,1.515694,41587.212898,2.250032,0.39624,10.635548,121.139525,3985.811955,1.766429,1.637505,79.874417,1.297783,0.796834,1.570686,21.379928,651.9916278898526,6.480031721184475
Germany,2008,9.506321,0.829879,1.500139,45427.151677,2.251957,-0.186475,10.723865,123.015131,4036.830781,1.74195,1.618219,81.524805,1.349211,0.842218,1.548868,21.446187,1156.1377795246685,7.052840228570208
Germany,2009,8.818596,1.668788,1.530976,41485.90165,2.176863,0.512097,10.633109,129.215163,3790.501152,1.81763,1.669232,71.228713,1.393738,0.775621,1.529083,18.556464,1100.1341163529949,7.003187375311608
Germany,2010,9.279634,2.533231,1.510415,41531.934198,2.227822,0.929496,10.634218,165.803931,3997.079421,1.798001,1.641984,79.868624,1.40613,0.927984,1.54434,20.065785,214.878056683933,5.370070689006989
Germany,2011,9.124859,2.604828,1.664825,46644.776028,2.211002,0.957367,10.750316,162.541618,3869.816229,1.812295,1.850205,85.206121,1.436296,0.925186,1.697039,21.635234,828.8162185308925,6.7199984400045025
